dataSource.vendor,dataSource.name,dataSource.category,status_detail,src_endpoint.location.region,actor.user.type,actor.user.name,actor.email_addr,src_endpoint.ip,unmapped.debug_context,status,unmapped.actor.alternateId,http_request.url.path
Okta,Okta,security,,New York,User,Luna Moonshadow,sarah.wilson@example.com,192.0.2.7,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,anna.hall@custommail.io,192.0.2.9,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Ohio,User,Celestia Thunderstorm,sarah.wilson@testingmail.xyz,172.16.0.2,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Orion Lightningstrike,chris.martin@sampleco.co,203.0.113.3,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,New York,User,Zephyr Blaze,bob.jones@fakecorp.net,10.0.0.6,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,olivia.perry@testinginbox.xyz,192.168.0.6,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Nebula Stardust,bob.jones@fakecorp.net,10.0.0.8,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,New York,User,Ignatius Inferno,,192.168.0.7,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,California,User,Thunder Hammerstrike,lisa.brown@nonexistentmail.net,192.0.2.6,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,New York,User,Zephyr Blaze,emma.jenkins@examplemail.biz,192.0.2.8,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Virginia,User,Seraphina Dragonheart,,192.0.2.5,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Crimson Tempest,melissa.kelly@dummyinbox.net,1.1.1.1,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Venus Starlight,john.doe@example.com,198.51.100.6,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Orion Lightningstrike,jason.carter@tryoutmail.org,198.51.100.6,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,California,User,Phoenix Emberstorm,jessica.clark@mockmailing.org,172.16.0.2,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Crimson Tempest,,192.168.0.7,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,sarah.wilson@testingmail.xyz,172.16.0.7,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Luna Moonshadow,jason.carter@tryoutmail.org,203.0.113.8,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,anna.hall@example.com,192.168.0.2,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Texas,User,Celestia Thunderstorm,sarah.wilson@example.com,10.0.0.4,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Arizona,User,Phoenix Emberstorm,mike.anderson@example.com,192.168.0.2,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Zara Midnightshadow,kevin.green@placeholderemail.co,127.0.0.1,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,California,User,Phoenix Emberstorm,john.doe@acme.com,10.0.0.3,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Ohio,User,Valkyrie Firestorm,brian.hughes@samplemailing.co,198.51.100.7,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,New York,User,Draven Nightshade,ryan.collins@fakemailbox.net,203.0.113.0,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Zara Midnightshadow,alice.smith@example.org,192.0.2.8,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Venus Starlight,,203.0.113.2,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Arizona,User,Valkyrie Firestorm,chris.martin@sampleco.co,1.1.1.1,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,kevin.green@placeholderemail.co,192.0.2.6,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Xena Nebulosa,,192.168.1.1,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,New York,User,Nova Frostbane,,192.0.2.6,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,New York,User,Celestia Thunderstorm,bob.jones@fakecorp.net,192.168.0.7,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Arizona,User,Xena Nebulosa,bob.jones@fakecorp.net,192.0.2.7,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Virginia,User,Draven Nightshade,mike.anderson@example.com,10.0.0.9,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Ohio,User,Nova Frostbane,sarah.wilson@testingmail.xyz,192.0.2.4,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,john.doe@example.com,172.16.0.7,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Arizona,User,Luna Moonshadow,brian.hughes@samplemailing.co,198.51.100.9,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Phoenix Emberstorm,,127.0.0.1,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Utah,User,Blaze Thunderstrike,alice.smith@example.com,8.8.8.8,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,New York,User,Orion Lightningstrike,lisa.brown@nonexistentmail.net,192.168.0.5,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,New York,User,Venus Starlight,daniel.ward@virtualmail.io,172.16.0.8,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,New York,User,Celestia Thunderstorm,,192.0.2.2,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Ohio,User,Zephyr Blaze,chris.martin@example.com,172.16.0.1,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,New York,User,Nebula Stardust,bob.jones@example.com,172.16.0.1,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Valkyrie Firestorm,kevin.green@placeholderemail.co,203.0.113.6,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Arizona,User,Nova Frostbane,kevin.green@example.com,203.0.113.9,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Blaze Thunderstrike,john.doe@acme.com,192.168.0.4,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Venus Starlight,bob.jones@fakecorp.net,192.168.0.9,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Seraphina Dragonheart,john.doe@acme.com,192.168.0.9,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Arizona,User,Luna Moonshadow,olivia.perry@testinginbox.xyz,192.168.0.1,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Phoenix Emberstorm,lisa.brown@nonexistentmail.net,198.51.100.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,New York,User,Draven Nightshade,emily.white@dummyemail.biz,10.0.0.7,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Ragnarok Shadowblade,laura.moore@sandboxmail.co,203.0.113.4,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,alice.smith@example.org,172.16.0.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Ohio,User,Ragnarok Shadowblade,jessica.clark@mockmailing.org,192.168.0.4,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,New York,User,Zephyr Blaze,olivia.perry@testinginbox.xyz,10.0.0.5,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Arizona,User,Phoenix Emberstorm,lisa.brown@nonexistentmail.net,10.0.0.9,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Ignatius Inferno,daniel.ward@virtualmail.io,10.0.0.5,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Arizona,User,Orion Lightningstrike,,10.0.0.6,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Luna Moonshadow,mike.anderson@example.com,10.0.0.3,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Zephyr Blaze,mark.miller@yourtestmail.biz,10.0.0.7,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Seraphina Dragonheart,sarah.wilson@testingmail.xyz,172.16.0.2,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Nova Frostbane,john.doe@acme.com,10.0.0.8,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Zephyr Blaze,alice.smith@example.com,192.168.0.7,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Xena Nebulosa,,203.0.113.6,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Xena Nebulosa,bob.jones@fakecorp.net,203.0.113.5,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Luna Moonshadow,olivia.perry@testinginbox.xyz,203.0.113.9,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Zephyr Blaze,kevin.green@placeholderemail.co,192.0.2.8,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Ignatius Inferno,,203.0.113.6,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,New York,User,Maximus Stormbringer,anna.hall@example.com,172.16.0.5,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Ignatius Inferno,lisa.brown@example.com,127.0.0.1,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Astra Solarflare,bob.jones@fakecorp.net,198.51.100.8,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Maximus Stormbringer,bob.jones@fakecorp.net,1.1.1.1,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Virginia,User,Astra Solarflare,,198.51.100.9,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,lisa.brown@nonexistentmail.net,127.0.0.1,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Xena Nebulosa,jason.carter@tryoutmail.org,192.168.0.7,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Ohio,User,Astra Solarflare,lisa.brown@example.com,192.168.0.5,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Virginia,User,Celestia Thunderstorm,bob.jones@example.com,10.0.0.8,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Texas,User,Luna Moonshadow,emily.white@dummyemail.biz,192.0.2.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,brian.hughes@samplemailing.co,192.168.0.3,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Luna Moonshadow,alice.smith@example.org,10.0.0.2,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Xena Nebulosa,brian.hughes@samplemailing.co,203.0.113.8,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Seraphina Dragonheart,mike.anderson@mytestmail.org,192.168.1.1,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,California,User,Thunder Hammerstrike,bob.jones@fakecorp.net,198.51.100.7,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Illinois,User,Nova Frostbane,lisa.brown@nonexistentmail.net,192.0.2.1,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Ohio,User,Phoenix Emberstorm,jason.carter@tryoutmail.org,10.0.0.5,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,New York,User,Luna Moonshadow,mark.miller@yourtestmail.biz,198.51.100.3,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,New York,User,Xena Nebulosa,john.doe@acme.com,198.51.100.8,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Zephyr Blaze,laura.moore@sandboxmail.co,172.16.0.4,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Ohio,User,Phoenix Emberstorm,melissa.kelly@dummyinbox.net,198.51.100.2,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,New York,User,Blaze Thunderstrike,mike.anderson@mytestmail.org,203.0.113.4,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,,10.0.0.6,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,emily.white@dummyemail.biz,172.16.0.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,New York,User,Zephyr Blaze,,192.168.0.9,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,alice.smith@example.com,10.0.0.6,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,New York,User,Seraphina Dragonheart,emma.jenkins@examplemail.biz,203.0.113.8,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,California,User,Ignatius Inferno,john.doe@acme.com,192.168.0.9,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,New York,User,Celestia Thunderstorm,,1.1.1.1,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Ohio,User,Blaze Thunderstrike,ryan.collins@fakemailbox.net,192.0.2.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,New York,User,Draven Nightshade,chris.martin@example.com,10.0.0.5,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,New York,User,Thunder Hammerstrike,,198.51.100.2,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,mike.anderson@example.com,1.1.1.1,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Virginia,User,Celestia Thunderstorm,,192.168.0.9,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,New York,User,Blaze Thunderstrike,emily.white@example.com,172.16.0.3,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Blaze Thunderstrike,ryan.collins@fakemailbox.net,10.0.0.4,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Ohio,User,Nova Frostbane,emily.white@example.com,203.0.113.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,emily.white@example.com,192.168.0.7,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,mark.miller@yourtestmail.biz,192.168.0.5,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Maryland,User,Blaze Thunderstrike,emma.jenkins@examplemail.biz,10.0.0.6,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Arizona,User,Zara Midnightshadow,chris.martin@sampleco.co,198.51.100.7,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Zephyr Blaze,mike.anderson@mytestmail.org,198.51.100.6,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,California,User,Astra Solarflare,melissa.kelly@dummyinbox.net,203.0.113.9,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,New York,User,Nova Frostbane,mike.anderson@example.com,192.168.0.6,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,laura.moore@sandboxmail.co,203.0.113.7,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Ohio,User,Orion Lightningstrike,alice.smith@example.org,172.16.0.1,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Valkyrie Firestorm,john.doe@acme.com,192.168.0.7,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Crimson Tempest,emma.jenkins@examplemail.biz,192.168.0.7,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Crimson Tempest,john.doe@acme.com,192.0.2.8,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Draven Nightshade,emma.jenkins@examplemail.biz,203.0.113.2,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Ignatius Inferno,melissa.kelly@dummyinbox.net,192.0.2.4,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Ohio,User,Astra Solarflare,,192.0.2.7,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Luna Moonshadow,,203.0.113.2,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Blaze Thunderstrike,anna.hall@custommail.io,8.8.8.8,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Draven Nightshade,chris.martin@example.com,203.0.113.6,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Ohio,User,Celestia Thunderstorm,,192.168.0.1,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,,10.0.0.2,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Virginia,User,Ragnarok Shadowblade,melissa.kelly@dummyinbox.net,172.16.0.1,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Ohio,User,Ignatius Inferno,,192.0.2.6,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Ohio,User,Zara Midnightshadow,,127.0.0.1,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,California,User,Zara Midnightshadow,alice.smith@example.com,192.168.0.7,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Texas,User,Celestia Thunderstorm,sarah.wilson@testingmail.xyz,192.0.2.1,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Xena Nebulosa,emma.jenkins@examplemail.biz,10.0.0.9,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Venus Starlight,bob.jones@example.com,10.0.0.5,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Zara Midnightshadow,mike.anderson@mytestmail.org,198.51.100.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Karnataka,User,Draven Nightshade,kevin.green@example.com,203.0.113.5,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Zara Midnightshadow,,192.168.0.1,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,sarah.wilson@example.com,198.51.100.8,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,California,User,Crimson Tempest,chris.martin@sampleco.co,10.0.0.7,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Phoenix Emberstorm,,172.16.0.6,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Nova Frostbane,,203.0.113.6,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Texas,User,Zara Midnightshadow,john.doe@acme.com,10.0.0.2,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Nebula Stardust,,10.0.0.1,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,California,User,Orion Lightningstrike,alice.smith@example.com,192.0.2.2,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Zephyr Blaze,kevin.green@example.com,203.0.113.6,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,New York,User,Luna Moonshadow,mark.miller@yourtestmail.biz,192.168.0.4,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Nova Frostbane,,198.51.100.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,olivia.perry@testinginbox.xyz,10.0.0.5,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Crimson Tempest,anna.hall@example.com,198.51.100.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Zephyr Blaze,bob.jones@fakecorp.net,198.51.100.1,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Nova Frostbane,,203.0.113.3,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Ignatius Inferno,,172.16.0.3,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Xena Nebulosa,,10.0.0.2,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Astra Solarflare,,203.0.113.5,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Celestia Thunderstorm,,192.168.0.6,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,jason.carter@tryoutmail.org,198.51.100.9,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Texas,User,Maximus Stormbringer,ryan.collins@fakemailbox.net,198.51.100.7,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Draven Nightshade,mark.miller@yourtestmail.biz,198.51.100.2,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Zara Midnightshadow,,198.51.100.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Xena Nebulosa,,127.0.0.1,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Astra Solarflare,chris.martin@example.com,198.51.100.6,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Telangana,User,Crimson Tempest,chris.martin@sampleco.co,203.0.113.3,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Nebula Stardust,,203.0.113.9,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Zephyr Blaze,anna.hall@example.com,192.168.0.7,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Illinois,User,Crimson Tempest,emma.jenkins@examplemail.biz,192.168.0.5,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,sarah.wilson@example.com,172.16.0.1,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,,198.51.100.9,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Zara Midnightshadow,,172.16.0.5,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Astra Solarflare,john.doe@example.com,192.0.2.3,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Karnataka,User,Celestia Thunderstorm,,10.0.0.8,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Ragnarok Shadowblade,chris.martin@sampleco.co,192.0.2.2,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Seraphina Dragonheart,kevin.green@placeholderemail.co,192.168.0.2,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Phoenix Emberstorm,,192.168.0.6,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Venus Starlight,,172.16.0.7,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Venus Starlight,,192.168.0.1,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Illinois,User,Phoenix Emberstorm,jason.carter@tryoutmail.org,192.168.0.4,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Nova Scotia,User,Orion Lightningstrike,sarah.wilson@testingmail.xyz,8.8.8.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Zephyr Blaze,,172.16.0.1,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Draven Nightshade,,192.168.0.8,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Ohio,User,Thunder Hammerstrike,,192.168.0.1,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Blaze Thunderstrike,brian.hughes@samplemailing.co,198.51.100.1,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Ohio,User,Blaze Thunderstrike,,172.16.0.8,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,mark.miller@yourtestmail.biz,203.0.113.6,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Nova Frostbane,bob.jones@example.com,192.168.0.8,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,,192.168.0.1,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Valkyrie Firestorm,,192.168.0.7,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Zara Midnightshadow,,192.0.2.4,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Draven Nightshade,jessica.clark@mockmailing.org,172.16.0.5,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Seraphina Dragonheart,brian.hughes@samplemailing.co,192.168.0.2,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Seraphina Dragonheart,anna.hall@custommail.io,192.0.2.1,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Illinois,User,Draven Nightshade,,172.16.0.3,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Zara Midnightshadow,jason.carter@tryoutmail.org,192.168.0.5,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Ohio,User,Xena Nebulosa,sarah.wilson@testingmail.xyz,192.0.2.2,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Celestia Thunderstorm,,10.0.0.3,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Illinois,User,Nebula Stardust,chris.martin@sampleco.co,192.168.0.8,,SUCCESS,,/security/logs/authentication-failures
Okta,Okta,security,,Illinois,User,Nebula Stardust,,192.0.2.9,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Draven Nightshade,,192.0.2.9,,SUCCESS,,/audit/logs/network
Okta,Okta,security,,Illinois,User,Maximus Stormbringer,anna.hall@example.com,10.0.0.3,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Thunder Hammerstrike,emily.white@dummyemail.biz,198.51.100.9,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Illinois,User,Valkyrie Firestorm,ryan.collins@fakemailbox.net,192.0.2.8,,SUCCESS,,/oauth2/v1/authorize
Okta,Okta,security,,Illinois,User,Luna Moonshadow,,10.0.0.5,,SUCCESS,,/oauth2/v1/introspect
Okta,Okta,security,,Illinois,User,Zephyr Blaze,,192.0.2.2,,SUCCESS,,/security/logs/authorization
Okta,Okta,security,,Ohio,User,Ignatius Inferno,alice.smith@example.com,172.16.0.7,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Ignatius Inferno,sarah.wilson@testingmail.xyz,203.0.113.4,,SUCCESS,,/security/logs/authentication
Okta,Okta,security,,Illinois,User,Luna Moonshadow,sarah.wilson@example.com,192.168.0.6,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Ohio,User,Celestia Thunderstorm,,198.51.100.7,,SUCCESS,,/oauth2/v1/token
Okta,Okta,security,,Ohio,User,Celestia Thunderstorm,,192.168.0.5,,SUCCESS,,/audit/logs/system
Okta,Okta,security,,Ohio,User,Crimson Tempest,,192.0.2.2,,SUCCESS,,/audit/logs/access
Okta,Okta,security,,Illinois,User,Orion Lightningstrike,,8.8.8.8,,SUCCESS,,/security/logs/intrusion-detection
Okta,Okta,security,,Illinois,User,Blaze Thunderstrike,,172.16.0.6,,SUCCESS,,/oauth2/v1/authorize
