activity_id,activity_name,actor.session.created_time_dt,actor.session.issuer,actor.session.uid,actor.user.groups,actor.user.name,app_name,category_name,category_uid,class_name,class_uid,cloud.account_uid,connection_info.protocol_name,dataSource.category,dataSource.name,dataSource.vendor,device.hostname,device.hw_info.serial_number,device.imei,device.imsi,device.uid,dst_endpoint.hostname,dst_endpoint.intermediate_ips,dst_endpoint.ip,dst_endpoint.location.region,dst_endpoint.mac,dst_endpoint.port,duration,event.type,message,metadata.log_name,metadata.logged_time_dt,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.sequence,metadata.version,monitor,observables,session,severity,severity_id,src_endpoint.hostname,src_endpoint.intermediate_ips,src_endpoint.ip,src_endpoint.location.region,src_endpoint.mac,src_endpoint.port,status,status_id,thread,time,timestamp,traffic.bytes,traffic.bytes_in,traffic.bytes_out,traffic.packets,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action_flags,unmapped.action_source,unmapped.action_value,unmapped.category_of_app,unmapped.characteristic_of_app,unmapped.chunks_received,unmapped.chunks_sent,unmapped.chunks_total,unmapped.container_id,unmapped.container_of_app,unmapped.content_version,unmapped.dg_hier_level_1,unmapped.dg_hier_level_2,unmapped.dg_hier_level_3,unmapped.dg_hier_level_4,unmapped.direction_of_attack,unmapped.dst_category,unmapped.dst_dag,unmapped.dst_edl,unmapped.dst_model,unmapped.dst_osfamily,unmapped.dst_osversion,unmapped.dst_profile,unmapped.dst_user,unmapped.dst_uuid,unmapped.dst_vendor,unmapped.ep_assoc_id,unmapped.file,unmapped.file_digest,unmapped.file_type,unmapped.flags,unmapped.from_zone,unmapped.http2_connection,unmapped.http_headers,unmapped.http_method,unmapped.inbound_if,unmapped.is_saas_of_app,unmapped.justification,unmapped.link_change_count,unmapped.link_switches,unmapped.nat_dst_port,unmapped.nat_src_port,unmapped.nsdsai_sd,unmapped.nsdsai_sst,unmapped.nssai_sst,unmapped.offloaded,unmapped.outbound_if,unmapped.parent_session_id,unmapped.parent_start_time,unmapped.partial_hash,unmapped.pcap_id,unmapped.pod_name,unmapped.pod_namespace,unmapped.policy_id,unmapped.ppid,unmapped.reason,unmapped.receipent_of_email,unmapped.referrer,unmapped.repeat_count,unmapped.report_id,unmapped.risk_of_app,unmapped.rule_matched,unmapped.rule_matched_uuid,unmapped.sanctioned_state_of_app,unmapped.sdwan_cluster,unmapped.sdwan_cluster_type,unmapped.sdwan_device_type,unmapped.sdwan_site,unmapped.sender_of_email,unmapped.serial_number,unmapped.session_end_reason_value,unmapped.session_owner,unmapped.severity,unmapped.src_category,unmapped.src_dag,unmapped.src_edl,unmapped.src_model,unmapped.src_osfamily,unmapped.src_osversion,unmapped.src_profile,unmapped.src_uuid,unmapped.src_vendor,unmapped.sub_type,unmapped.subcategory_of_app,unmapped.subject_of_email,unmapped.technology_of_app,unmapped.threat_category,unmapped.threat_id,unmapped.to_zone,unmapped.tunnel_type,unmapped.tunneled_app,unmapped.url_category_list,unmapped.url_category_value,unmapped.url_idx,unmapped.user_agent,unmapped.vsys,unmapped.vsys_name
2,Close,3771/83/56 50:12:48,john.doe@example.com,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,,Draven Nightshade,Workday,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,1231123,,0,b1d7a914-7db0-45b3-986d-c5f6bc36a198,,[226.46.576.596],172.16.0.7,United States,,53,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,5.1.1-oV.5,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,203.0.113.0,203.0.113.1,Germany,,59580,Success,1,log_2,9157-20-10b60:11:51.397-98:40,1706649462362493184,003,96,911,4,9,8,Network Activity: Close,400102,9n3709083798592190,qiqW-TJpAZo,MDKCH,YKxBTSnISd,"""eAQD-DK-WrpqtSd,nIk-lDLMk-CKpZhKaLfGVAh,HgxdTywaY-Oku""",4,0,7,,VJZ,,11,3,6,3,,,,,,,,,,,,0,,,,1U487688,GJHwpW,2,,,EijrvGUE0/8,qd,,9,,55,17903,,,,9,PfMiZZyO7/2.696,5,,,,,,,,,,,5,,6,Fl_Dfn_pohF_pwaIUg_KOX,63q97733-1mjh-6xvc-1l54-179168084dSc,kF,,,,,,,Atqx-pLJ,,,,,,,,,,,,ouT,tdsFiGydYEYwej,,YhwjgXh-seVIUvsf,,,xIkwfcA,v/V,XkE-hNcG,,oPT,,,sndv2,
2,Close,5893/38/24 88:52:41,jessica.clark@mockmailing.org,4e09f1c4-2999-451c-9426-15a9e254e23d,,Seraphina Dragonheart,Salesforce,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,6456456,,0,883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,,[2.0.7.4],192.0.2.9,Mexico,,53,0,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3453455,8.3.2-Xg.5,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,0,FW-EX01-DEV,192.0.2.9,192.0.2.4,Mexico,,87115,Success,1,log_2,5696-98-62J93:89:84.205-06:16,1706649462362493184,665,28,894,0,5,7,Network Activity: Close,400102,5c0655937280068118,eKDs-vqWdqU,ejTpn,vIgOnODjRx,"""XVPM-wq-SjkndZc,YmN-NyyOC-HfaGAjVnEICYc,ngcaGLlUk-ijK""",4,6,0,,Pro,,537,3,3,6,,,,,,,,,,,,8,,,,7H29,zZwB678-NzUl-dTUtm,1,,,FxZzmzVG7/0.456,ho,,5,,6,3,,,,9,MJGENGEd3/7.847,4,,,,,,,,,,,7,,3,KA_tRU_uqXz-612_ABjWozCz,8f0l735c-4944-5977-0h6l-9L953f2g0822,gz,,,,,,,bTCX-Tpf,,,,,,,,,,,,wpF,tEiKaXzfeTtHFU,,ZiOluam-nldCsGzE,,,SLly466-vzmuodwZliffqh,b/P,GPj-yCYX,,ZCh,,,jcZV6,
2,Close,9256/21/59 53:34:95,alice.smith@example.com,e4d542e8-b6d3-4a33-9a78-376406d188b8,,Venus Starlight,Slack,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,6456456,,0,15a13e7f-eb5d-41d4-9a8b-3db04a94ad8d,,[3.8.2.9],192.168.0.1,Germany,,53,2,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,1.4.4-Ch.4,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,203.0.113.7,198.51.100.9,United States,,62873,Success,1,log_2,3001-26-70k30:35:24.253-48:66,1706649462362493184,802,564,444,0,2,8,Network Activity: Close,400102,5P5764626280028954,IGRD-CroEdB,THOJC,GSKdrrvXmI,"""VIcl-yS-tLxRZml,mgC-MkscQ-agYKYAviADffk,msWUNrdcM-ggV""",1,3,2,,FrL,,331,2,1,4,,,,,,,,,,,,2,,,,7n62,FaoC021-mfNJioQYuPevZl,3,,,olexFQeZ5/2.869,gH,,8,,4,4,,,,8,xdDIMVLj3/8,0,,,,,,,,,,,7,,5,bWWDs-dPhyNow,k38n6t3H-177m-842i-HV4Z-2c99B7Z38Zw8,Hf,,,,,,,azxz-Vve,,,,,,,,,,,,TlY,OJthSegKajtHvk,,euXiIJO-juJmwbBi,,,nRpIvVC,V/t,NKy-taMm,,Luy,,,asHp7,
2,Close,1008/03/81 79:42:19,lisa.brown@nonexistentmail.net,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,,Valkyrie Firestorm,Zoom,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,NAS-STOR01-UAT,6456456,,0,c4f78908-3834-4e96-8d5b-5a9b4b671951,,[3.9.3.3],203.0.113.7,United States,,53,5,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,1.6.5-Vz.9,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,172.16.0.9,192.168.0.9,Russia,,15682,Success,1,log_2,8559-00-06S91:68:47.742-09:86,1706649462362493184,776,57,533,6,9,7,Network Activity: Close,400102,8m0444193284335237,hFbh-vFXRYU,xYFcD,uzLhrUQYYC,"""XNGJ-CB-TuGNgxc,lDy-RBFwt-UEjZdgRBMDKum,WwbhzhlSI-tSe""",6,9,8,,Bds,,348,0,5,0,,,,,,,,,,,,1,,,,2g51,jAqu710-JxajjGDBG,4,,,yFjiiWFs6/1.475,wr,,9,,1,2,,,,6,MFpDMNXX9/3.668,9,,,,,,,,,,,1,,7,zz_Jwp_ADrj-230-zJznYEk,k4026e47-Ie63-83GR-f4j3-FZ598Q4Wj573,tW,,,,,,,OKUL-Xmo,,,,,,,,,,,,eQH,MtlWFjzwDdqwym,,pCnCYJt-OdKOqcnV,,,TCrJ925-sJjhwQKJMjiSIb,M/u,hUM-Krfh,,FYK,,,WhbE6,
2,Close,7163/68/11 52:13:21,daniel.ward@virtualmail.io,b1d7a914-7db0-45b3-986d-c5f6bc36a198,,Astra Solarflare,Zoom,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,APP-APP01-PROD,1231123,,0,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,,[4.4.0.4],198.51.100.8,Mexico,,389,7,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,6.8.0-kK.2,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,VM-DEV04-APP,192.168.0.9,10.0.0.9,United States,,63471,Success,1,log_2,4134-56-31g07:34:90.525-17:86,1706649462362493184,833,725,722,1,1,0,Network Activity: Close,400102,8b3205769965183548,lfnR-qfIpra,quqaQ,sqfGJhea-oOhEHaR,"""QMc-EXTSr-IcvffoGPiSnoW,wHLdix-QxJEB-qMZWUnCPBnw,eKTaCFNma-DAc""",7,4,2,,,,188,0,1,0,,,,,,,,,,,,9,,,,7n54,ngia548-YJOiKbXDJ,5,,,GgyQtVUG7/0.188,dX,,0,,8,9,,,,7,AdvakMdU2/7.675,4,,,,,,,,,,,2,,4,zS_pXM_qBpU-148-gOvLNew,J0420O60-gW75-74Rn-U4s9-Qa291z2mJ235,FW,,,,,,,GCwT-BNU,,,,,,,,,,,,bIB,ajlx-POEcucG,,Dzsgbg-UWOOPk,,,yPyn480-ArqeoglQpfCYqE,t/f,yCKqYIqSsG,,yAC,,,wfsR9,
2,Close,2852/86/24 83:28:24,lisa.brown@example.com,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,,Astra Solarflare,Microsoft Azure,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,1231231,,0,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,,[0.5.9.7],192.168.0.3,Mexico,,53,9,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,3.7.0-kN.1,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,APP-APP01-PROD,10.0.0.3,192.0.2.1,United States,,78992,Success,1,log_2,1474-65-89b00:62:47.691-75:04,1706649462362493184,285,372,3,2,5,9,Network Activity: Close,400102,6Z7519834348584695,SJtm-PyXfsI,EKhhR,bybsOpexVb,"""SMuk-zN-iPDqKFM,swC-osjnw-lpLBSndGCsNQk,qEvaTBwYO-AvL""",3,6,0,,Ytf,,406,5,5,2,,,,,,,,,,,,2,,,,6w64,dSAS905-MiTgoJqNH,5,,,NjZViGIJ2/7.307,DI,,7,,0,4,,,,5,GgQKxlIQ7/7.001,0,,,,,,,,,,,5,,4,xJ_Obg_Fgqq-200-FevytYO,B2538O80-GI35-35Gq-x2t8-nN184R0mm983,NM,,,,,,,lJOS-GYr,,,,,,,,,,,,aHt,oHPfhZRvLppFHl,,ftxgoPb-wUvhIGia,,,Cmrf208-cdjifMgZeKebBT,z/s,fxe-mCmk,,SgH,,,sCvH4,
2,Close,7898/69/30 91:96:67,jason.carter@tryoutmail.org,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,Ragnarok Shadowblade,Okta,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,6456456,,0,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,,[7.1.5.9],203.0.113.0,United States,,443,0,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,7.1.1-Rb.9,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,0,GW-FW03-STAGE,10.0.0.2,8.8.8.8,Canada,,87981,Success,1,log_2,4175-12-71w11:07:48.850-69:42,1706649462362493184,3992,5597,3098,3,8,8,Network Activity: Close,400102,0j6514408560569873,ZTkL-rTVZEu,eYTIa,WCMVwLPtjA,Srqbsi-qZLSE-MRlfPYjfFOp,0,8,4,,,,508,9,7,2,,,,,,,,,,,,7,,,,0G84,HpFM014-akAd-vLmil,8,,,RaUFqYiY3/2.400,RN,,0,,7,6,,,,0,JJAQuDwc0/1,5,,,,,,,,,,,5,,2,nyzmZ-synxoRM,C32H9f1F-510n-241s-Tn7V-9W02y1j42mx7,li,,,,,,,KQGp-vBO,,,,,,,,,,,,Cwn,alAYoZnGwkdiDz,,jlCDdua-QFppD,,,UDYDrkc,f/Q,ovyr,,ozo,,,dFst0,
2,Close,5877/58/71 05:21:47,emily.white@dummyemail.biz,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,,Zephyr Blaze,ServiceNow,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,1231123,,0,8e15da17-0f57-4f46-aed8-7a68de446bf5,,[9.7.5.1],172.16.0.9,Canada,,33475,2,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,4.5.4-Ve.4,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,172.16.0.2,192.0.2.7,Mexico,,20004,Success,1,log_2,0735-86-83R22:29:56.619-90:21,1706649462362493184,24,39,9,6,1,9,Network Activity: Close,400102,7P7609412007822839,ZuNE-cZBXwh,RRUsU,fzoeBwL,,7,1,7,,,,204,9,0,3,,,,,,,,,,,,8,,,,2N81,nUQD00_mjgCs-dyZl,6,,,EAdhOyrt4/2.13,jF,,9,,1,1,,,,9,RYZKTNvY1/0.347,5,,,,,,,,,,,7,,1,aE_BCn_lELQ-03_jIWVzGqP,q9NnH622-5w35-0lRj-5186-22vw8v0d9269,wu,,,,,,,jyFt-wwa,,,,,,,,,,,,rWH,xBdjvtw,,CePkUrB,,,UynI467-bgUQJdacU,w/r,HUBwysMNNytt-LUiO,,qzf,,,JPdh6,
2,Close,4667/76/83 14:47:38,jessica.clark@mockmailing.org,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,Valkyrie Firestorm,ServiceNow,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,5234242,,0,8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,,[9.9.9.2],192.0.2.3,Germany,,53,6,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,8.3.3-ly.8,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,0,NAS-STOR01-UAT,10.0.0.2,172.16.0.2,Russia,,97197,Success,1,log_2,4757-37-16J83:18:75.331-41:55,1706649462362493184,466,884,452,5,7,9,Network Activity: Close,400102,1n6534252548501910,mEKT-HhfSyY,WbtcJ,DlKTjtUaVc,GgpUfrBNW-vfz,2,5,1,,,,892,1,5,8,,,,,,,,,,,,6,,,,7A85,jqBR826-wbmGNFchXNFVBU,2,,,tTpetCVA2/4.692,nv,,7,,1,7,,,,9,CmbTBory3/5,0,,,,,,,,,,,9,,5,eexhc-TstMMSq,I11e9f6g-883S-932W-yT7n-6S12w3m48wQ0,bE,,,,,,,DskB-GPg,,,,,,,,,,,,PhM,NfLNgYUcH-cwBSmd,,snISNr-dadyJl,,,pTsPkYf,k/c,YASGk-suKAiAlJ-zyajsBUb,,oWs,,,yyIS5,
2,Close,4991/60/29 14:40:48,kevin.green@placeholderemail.co,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,,Zephyr Blaze,Dropbox,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,2342342,,0,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,,[8.5.8.9],203.0.113.1,Mexico,,389,7,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,4.7.0-MI.3,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,LB-LOAD02-DR,172.16.0.5,203.0.113.4,Mexico,,94076,Success,1,log_2,0245-49-39O43:21:67.888-16:21,1706649462362493184,673,340,945,1,4,8,Network Activity: Close,400102,4U4973730946749671,KDtT-ZUvxPA,byCKN,BrSItliT-JmiDDoQ,"""fJH-vCVgP-vxzHzAsgsxBUu,kbpbIF-zdZzv-EUJYEKypAsd,gwmILquAp-hLo""",6,6,3,,,,077,2,9,7,,,,,,,,,,,,0,,,,1O33,sYWA068-aqLItXstv,9,,,uZfgkTJW5/0.374,Bp,,6,,3,9,,,,6,VOCLVdUb7/5.978,0,,,,,,,,,,,9,,3,ZF_uKJ_MEcz-049-dxrVxkO,Y1203D79-wY44-61lF-j2M9-pD972h3HX647,zT,,,,,,,Lbqy-NTM,,,,,,,,,,,,QgI,lubc-vqgLgBV,,RixCqd-tZfrbE,,,cCcT932-fbnndMZSdnQsyz,W/i,zFJBKqpJcP,,GWD,,,gLwy7,
2,Close,5692/44/10 94:75:69,alice.smith@example.org,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,,Thunder Hammerstrike,AWS S3,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,5234242,,0,15a13e7f-eb5d-41d4-9a8b-3db04a94ad8d,,[6.5.1.9],172.16.0.7,United States,,53,3,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,6.8.0-uk.0,agentSyslog,"[{""type_id"": ""4"", ""type"": ""User Name"", ""name"": ""actor.user.name"", ""value"": ""alice_smith""}]",log_session_8136213136238072612,3,0,FW-PALOALT02-SEC,1.1.1.1,192.0.2.3,United States,,16655,Success,1,log_2,6455-39-36h47:19:61.499-03:46,1706649462362493184,408,71,256,9,0,1,Network Activity: Close,400102,8v4258723443110829,pgoF-WXSjZE,qYonH,KNErhjOBpt,"""CVjR-rS-tHIEfQL,URY-XpJPO-qPURVbwifYXgN,QASlHWaHd-veM""",2,4,3,,nnJ,,389,7,1,8,,,,,,,,,,,,8,,,,6g36,rzdD565_IazKwy aYXw pixD,2,,,YQlJlENb0/0.457,Jh,,9,,1,9,,,,6,tVBVqhIG7/2.574,7,,,,,,,,,,,6,,9,hw_vxf_hqex-250_hfRrSYJN,92LCPQk8-c02u-7d02-6K0f-8608141BEK92,nI,,,,,,,BceS-WcX,,,,,,,,,,,,Ujd,DfxHhfJmvmNipp,,CDlmaDX-ZxnqMdbJ,,,YedA224-NKdbXpYUqfeMgO,d/W,Ety-hlzy,,MBJ,,,hOoQ0,
2,Close,7814/92/81 55:50:87,john.doe@acme.com,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,Venus Starlight,Microsoft Azure,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,LB-LOAD02-DR,3457345,,0,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,,[7.2.9.5],172.16.0.3,United States,,53,4,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,4.0.6-Vq.4,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,192.0.2.8,198.51.100.7,Germany,,43115,Success,1,log_2,9850-13-68Z32:60:78.972-69:69,1706649462362493184,423,42,911,3,9,7,Network Activity: Close,400102,2s5906083381971135,dQCH-VJWdub,chDQN,JeusppPHBN,"""BMll-YH-bYjFrqd,GCk-yJeMA-vKGvTZMeijxjx,xNHXwGvCj-BRM""",9,3,4,,pkm,,328,9,4,4,,,,,,,,,,,,8,,,,6X84,BSLI236-lqZffHGet,7,,,zAdBdGEE8/6.510,EV,,9,,1,6,,,,6,ozEgigeG6/4.578,5,,,,,,,,,,,8,,0,se_dpT_IKzF-975-qvTuuOT,x8148U76-yj16-98SD-c0w8-dl539M8uD380,ai,,,,,,,neZZ-gBa,,,,,,,,,,,,YOZ,VooQDClXKpqYga,,NfCTPYh-xqCldpyI,,,LhSX510-RMTbWxnKXCLfbr,A/P,FTH-MmTa,,koX,,,IiGR6,
2,Close,1654/44/44 27:48:14,kevin.green@placeholderemail.co,7f71a485-499e-42f5-9c49-1e2e4cb4870f,,Crimson Tempest,Microsoft Azure,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,APP-APP01-PROD,3453455,,0,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,[0.4.1.9],198.51.100.9,China,,53,9,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,2.1.9-bw.8,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,0,SRV-WEB02-QA,203.0.113.6,172.16.0.5,United States,,93537,Success,1,log_2,3168-60-89d68:08:94.700-30:47,1706649462362493184,683,882,385,7,7,0,Network Activity: Close,400102,0v0768447088098071,sjmh-wKhFFX,IeIMM,nruvhfOwkd,MKeViRHIK-vEd,5,0,3,,,,038,5,4,0,,,,,,,,,,,,8,,,,9D88,zuQp705-QHOMNFDUdrmLAg,1,,,FDfITIhu6/7.419,Ot,,2,,8,6,,,,8,ulAxHMTs3/6,0,,,,,,,,,,,1,,1,IDBPA-WElbyEI,t76l8n2M-214K-536Z-sc3d-9t96t3r45Ro6,Ta,,,,,,,DVaN-hCB,,,,,,,,,,,,YVt,arXDiOToO-CpFimk,,afjvlb-FBLsBY,,,ZaaXehz,W/B,CGfRk-leshdbIb-jifoAhMb,,QPH,,,oQss7,
2,Close,3138/98/80 39:00:06,emma.jenkins@examplemail.biz,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,,Xena Nebulosa,Google Workspace,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,3457345,,0,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,,[0.9.7.9],10.0.0.1,United States,,53,8,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,1.3.8-JB.6,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,0,DB-SQL03-TEST,198.51.100.1,1.1.1.1,United States,,43160,Success,1,log_2,2325-10-04v92:22:60.165-68:63,1706649462362493184,959,20,391,5,9,5,Network Activity: Close,400102,3w8029351396271376,iXVU-RWgUVN,cxZdr,agBqphtoKz,"""UFwq-EU-TEOkYQr,FHO-pdaLf-zPgItTBIldovZ,YzTXBEnai-FSU""",1,2,2,,IoZ,,845,0,6,9,,,,,,,,,,,,5,,,,3K76,qmxT716-GKfTWpDjAsHdzQ,2,,,vnzFQtOq0/5.939,fI,,3,,2,2,,,,2,EUWQTSPO8/8,8,,,,,,,,,,,3,,1,cufPP-poQfYZI,l03K1S2Z-756g-623w-bQ5C-5h67g4Z18oK4,Ts,,,,,,,nuWd-UNP,,,,,,,,,,,,fTa,VTOGqoEMBeEWqD,,ruvGdXd-xebBWZuq,,,ZsoZGYf,m/F,vcB-iZdF,,EGC,,,iyTA1,
2,Close,4009/84/52 53:67:28,john.doe@example.com,f719864a-d489-4483-b8a4-c235cf6f32e1,,Crimson Tempest,SAP,Network Activity,4,Network Activity,4001,,udp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-EX01-DEV,1231231,,0,d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,,[9.7.7.7],192.0.2.8,United States,,53,7,Close,-,TRAFFIC,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3457345,6.2.7-Ko.8,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,0,FW-EX01-DEV,192.168.0.9,10.0.0.5,Mexico,,80403,Success,1,log_2,2037-74-50h15:84:59.669-30:90,1706649462362493184,093,699,153,9,8,8,Network Activity: Close,400102,0i8711508002918084,ITYa-yGarLU,ZizrT,tgeshseAGc,cmwjcJcSO-aeA,4,9,1,,,,360,6,6,0,,,,,,,,,,,,0,,,,0R14,zXyP072-OHSzuZRLWzkRyM,9,,,oNYfaLQe8/7.516,hH,,0,,3,9,,,,2,FEAIhGAq9/0,4,,,,,,,,,,,2,,6,DWZiw-MJBynwi,d21H6a5k-896p-621l-AE4S-6u44J7l10Oi6,ez,,,,,,,IWoo-PyC,,,,,,,,,,,,LUY,gwjOeKnrC-ATvTRZ,,thfJVZ-CcyeDK,,,ygIuiYC,W/H,VUZOT-uskGgtbq-OZraJmHQ,,XRj,,,JbtZ7,
