activity_id,activity_name,actor.session.uid,actor.user.credential_uid,actor.user.email_addr,actor.user.org.uid,actor.user.type,actor.user.type_id,actor.user.uid,api.response.code,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,device.ip,device.is_compliant,device.is_managed,device.os.type,device.os.type_id,dst_endpoint.uid,event.type,http_request.user_agent,message,metadata.correlation_uid,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,service.name,session,severity,severity_id,site.id,src_endpoint.ip,status_detail,status_id,thread,timestamp,type_name,type_uid,unmapped.Actor,unmapped.ActorContextId,unmapped.ActorIpAddress,unmapped.AppAccessContext.CorrelationId,unmapped.AppAccessContext.UniqueTokenId,unmapped.AppId,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AuthenticationType,unmapped.AzureActiveDirectoryEventType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientAppId,unmapped.ClientIP,unmapped.ClientIPAddress,unmapped.ClientInfoString,unmapped.ClientProcessName,unmapped.ClientRequestId,unmapped.ClientVersion,unmapped.DeviceProperties,unmapped.ErrorNumber,unmapped.ExtendedProperties,unmapped.ExternalAccess,unmapped.Folders,unmapped.InterSystemsId,unmapped.InternalLogonType,unmapped.IntraSystemId,unmapped.Item,unmapped.ItemType,unmapped.LogonError,unmapped.LogonType,unmapped.LogonUserDisplayName,unmapped.LogonUserSid,unmapped.MailboxGuid,unmapped.MailboxOwnerSid,unmapped.MailboxOwnerUPN,unmapped.ObjectId,unmapped.Operation,unmapped.OperationCount,unmapped.OperationProperties,unmapped.OrganizationName,unmapped.OriginatingServer,unmapped.ResultStatus,unmapped.SessionId,unmapped.Target,unmapped.TargetContextId,unmapped.UserId,unmapped.UserKey,unmapped.operation,unmapped.recordType,unmapped.userType,user.type,user.type_id,user.uid
99,MailItemsAccessed,,,ryan.collins@fakemailbox.net,,User,4,,,Uncategorized,0,Base Event,0,5225L2I9-692f-2275-9C47-a922u12a22t4,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:50,Exchange,Microsoft,1,8e15da17-0f57-4f46-aed8-7a68de446bf5,4.6.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443696052948,Base Event: Other,99,,,,,,565305zm-yk75-934h-830f-5d45MF13B331,,,,,,,,,00.87.62.726,WQHXjB=KOrKyWWNVgN;OAivyKfZDCHDqSgIFSvTUp/50.71.6003.741[ftmhF=717663Io-ow60-312U-794c-4r03Ht25G396];,,,,,,,sSdwt,/security/logs/intrusion-detection,,3,,,,,9,,o-4-1-20-5687724072-350673903-1305282978-03925203,4782A5nS-d74K-16a9-2T1K-6946199r4F87,F-6-3-82-7318294696-036859348-7936826247-53323558,pteY.xegKa@vXtXgSgCT.ArL,,NkZkOFogOOqEnwCYt,1,"[{""CGTIh"":""NdqI"",""QpoO"":""rCHovylsexrKMK""}, {""MBOMP"":""Qnnqn"",""UByz"":""cEoczktHIRv""}]",LneXHVUZJOLQJWXQvij.hqEgdXyGzgD.xQK,ik5mS97MM0744 (97.49.9573.255),UOCcHqshW,01i02G93-O78K-2515-RW73-0161596m46f5,,,FByD.XuFrv@UDencvdLo.nfJ,95449789Z6XG61g0,,85,4,,,
99,MailItemsAccessed,,,laura.moore@sandboxmail.co,,User,7,,,Uncategorized,0,Base Event,0,1277E5X8-265i-2203-3j77-C701m83O76N6,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:50,Exchange,Microsoft,5,f073c7e0-8646-4f9a-90a2-1f02c051b289,9.6.3,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443696294781,Base Event: Other,99,,,,,,879003sy-ny56-352x-659F-6r13Vz37I009,,,,,,,,,38.15.41.312,YuHASU=OiRIpdKpUie;GpAdumeAidkEZbncmZvBch/83.60.4093.618[GRmDf=072147gb-lK84-182a-880B-7D02Xc32s410];,,,,,,,ElVkB,/oauth2/v1/introspect,,1,,,,,5,,j-6-5-10-9215854600-468465512-6571269789-92839542,4857G1yv-i93i-38T6-8o6N-2969000d9p76,W-7-3-10-9330558288-831892079-1777502308-37839136,fPbA.wpqEJ@ZXMDAhgFy.gsS,,QnToAozjeQOieAygE,3,"[{""LMfXH"":""MkYO"",""UTUA"":""VhqiqhQAnsHhvE""}, {""ovqbz"":""DGUjZ"",""CylD"":""fkwOaBfQexR""}]",XoPAeaEHCPhGBeVrwai.WDcSkGdwawA.sYW,bW3FB41TY4325 (23.08.3290.113),cEoXImBqU,02w71J35-B66p-9121-Mm90-7104013E62B7,,,qeQC.IpdHe@WzWNtZzea.JZp,44894085b8xX33E6,,51,0,,,
99,MailItemsAccessed,,,emily.white@dummyemail.biz,,User,8,,,Uncategorized,0,Base Event,0,4992W2U6-481X-3564-3o84-e544X36K55i2,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:50,Exchange,Microsoft,8,f073c7e0-8646-4f9a-90a2-1f02c051b289,8.2.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443696533540,Base Event: Other,99,,,,,,885268fd-Yx08-720Z-606R-2d70uC15r768,,,,,,,,,86.69.67.292,mSPZKi=eyPDXkwdKNB;CWMuXnSgIvSwAbNHvthskc/98.36.2599.731[nIFls=513151ci-kS11-571Q-143b-7l43nR75F956];,,,,,,,owsuU,/oauth2/v1/token,,2,,,,,1,,F-0-8-05-0583358854-789368970-6711154054-73637748,6364r1Xx-g02l-40l7-2N4J-2031622Y3U42,T-0-1-41-7027627151-892007496-3943410154-14353883,AskV.GPvwS@BuTXnhDPp.fZV,,tlQEvqnHuenJoJTAE,1,"[{""McIVj"":""UGYd"",""ZiUs"":""WlKSQYCFFvXLaY""}, {""bWlCv"":""SOdWD"",""mFVf"":""uQtJQFuGAxn""}]",ZkzMEulzoLiaXDQpMPW.NMDTOtazNpP.bPa,Bf1iu07Ev3493 (03.25.1267.747),yYnkBHRXV,00m54r75-b03g-4626-JB02-0463608b51T3,,,VOIJ.JRKRj@rgBCtRyqr.gcQ,70685548W4Ed90G4,,49,6,,,
99,MailItemsAccessed,,,chris.martin@sampleco.co,,User,1,,,Uncategorized,0,Base Event,0,7085s3q7-923J-9720-3i48-F327e88O88g9,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,8,e4d542e8-b6d3-4a33-9a78-376406d188b8,1.2.0,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443696789759,Base Event: Other,99,,,,,,28963060-2923-2127-j52J-48pNj7y94Wu9,,,,,,,,,31.43.60.581,UEXtPd=shNWFLTcCCuAPN;BffIkXo-ych/2.4;,,,,,,,Zswzj,/security/logs/intrusion-detection,,3,,,,,2,,E-9-0-49-3376406225-641524308-7382886118-67337299,a5N88867-NO41-1697-q6vv-58B458M2495I,c-0-9-74-6921230179-615088799-9179945296-47516293,XnccitE.YgYZ@YiSJ.ZvY,,vVqgHUhbvSCtkXbzy,1,"[{""FJeNP"":""zLVf"",""dovB"":""yoxgElotwNmGsS""}, {""qWMIt"":""wODvn"",""gNZG"":""uyPddJznhGS""}]",RRUaeTuzAETkabsuMvL.iKiMTvpmFyb.uVj,GsnZz00fl5751 (69.89.6815.264),awGiERAmI,14ch24R5-Jeh1-973o-e9jJ-75B3p2526854,,,yvkmqNp.aEIq@LikO.UUm,32914072q31BK5Lq,,38,2,,,
99,MailItemsAccessed,,,daniel.ward@virtualmail.io,,User,2,,,Uncategorized,0,Base Event,0,6789p2G5-814b-2888-9Q60-M376C07z12s5,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,6,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,9.8.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443697054412,Base Event: Other,99,,,,,,78142778-6761-2444-e78W-45xzm6S09Wv8,,,,,,,,,29.49.55.243,tlBqAE=sUwjUVpvLclAcC;LNfNAzx-JNz/2.7;,,,,,,,qSXfa,/oauth2/v1/token,,2,,,,,3,,W-6-2-45-4105547527-072657356-8929752797-36682937,L7s80364-EB51-8658-Q4sy-28P361C3655D,Q-6-7-62-7120604687-271166072-0675887312-72437731,UkkGsyK.hbgA@dulv.cFR,,NlLYGgyVWfvODYnvS,51,"[{""OkOYT"":""bWyY"",""lvDO"":""kGZJQZaKbGavgC""}, {""zsYFL"":""FfQKw"",""efQf"":""QrSkNsHVUeX""}]",mlwdxJJACsgdLUsVuAe.pqilEISRQGo.cRP,ZnYBm16in9017 (65.57.4425.158),nkRSzlnpU,24YL19d5-OFT7-669G-V6Co-33b1R3641399,,,ZDqlMtc.TEAq@Kvok.nRv,86934264y67IV5av,,10,3,,,
99,MailItemsAccessed,,,melissa.kelly@dummyinbox.net,,User,8,,,Uncategorized,0,Base Event,0,0177z6J2-366V-9790-1K96-n512A93r95c3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,6,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,8.5.6,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443697323462,Base Event: Other,99,,,,,,02187992-6813-3008-S84Y-07wlH2t41PS8,,,,,,,,,39.79.15.577,oeWTKY=ZaNtwydQBnUijO;fUUUmSs-vve/6.7;,,,,,,,CdhmC,/oauth2/v1/token,,4,,,,,4,,X-0-9-57-2293145360-304556377-3328890479-00473449,f9P90321-IB28-6856-C2zq-77H858t5725p,B-0-9-74-6291592091-090034011-9365729834-94704571,mgxFCAW.NMEE@IqRN.KMs,,jIWnjLvZOALXKZTkz,67,"[{""aHvmK"":""fHYT"",""iMXB"":""wNVJQsDSadiRRT""}, {""iLNfs"":""dyFky"",""WkJC"":""oSGGQPxpXZp""}]",lwKRlqPOEXxOEZFNuvP.MwsJpsArhUc.OMj,zyPYO31og9885 (76.91.5647.398),RuOQBisSk,27RD28H4-RZf3-503D-y1FU-26q9e1676627,,,UeQYlSB.ITWQ@jJcs.GdK,21615122E15Bo7sD,,82,2,,,
99,MailItemsAccessed,,,lisa.brown@nonexistentmail.net,,User,5,,,Uncategorized,0,Base Event,0,1254C0a2-476l-5714-5Y13-p985K69A33F8,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,4,14e8d26d-62df-4bb2-9440-5abbe9d50024,2.1.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443697588368,Base Event: Other,99,,,,,,16045932-5890-9112-N18V-21lXW6L14ab4,,,,,,,,,74.66.72.178,vKaxRi=bWiKeKxmmlYBIK;PLWpKXr-Mlc/4.4;,,,,,,,HfGSn,/oauth2/v1/authorize,,2,,,,,7,,Z-7-4-65-8577734510-965573705-4589546748-14411462,y0H31320-Sz65-8342-F1iD-86z504d5895A,X-0-2-82-7387697031-899949485-7593269318-69059085,fBtBZPM.tkOc@lyca.eiY,,peGCQzqmSjhkVjTLC,15,"[{""ITSyo"":""npxF"",""OYKS"":""NKTgaVHcDVPibJ""}, {""FPEoe"":""fHvkb"",""ekcp"":""jpHeqtAwUhQ""}]",dbpobrxPTldJTqIJiuQ.cgjfroZoMAE.frJ,TWpXm00ws0633 (99.99.9776.522),FIczakcvY,22nv18R0-hDT5-103N-z2Vu-17t4x7165561,,,cHDyJDm.hfYc@byzq.CRW,28952899g49pV1Zp,,45,7,,,
99,MailItemsAccessed,,,jessica.clark@mockmailing.org,,User,0,,,Uncategorized,0,Base Event,0,3934M2a0-737t-2924-2k36-j175A92H91Q9,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,5,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,4.7.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443697853255,Base Event: Other,99,,,,,,83701033-2634-9414-Q45T-99Udp5g94Cl4,,,,,,,,,13.43.32.324,McyZJE=FdQIhmutWFgrov;KyoBoMm-Xyy/2.5;,,,,,,,HoiQM,/oauth2/v1/token,,5,,,,,6,,n-1-2-63-4902829204-045473705-8019787177-37589568,q1H62082-TN86-6473-u8cl-43h466H0601O,W-3-0-29-5651652622-716449260-2006870112-26634907,zWvrAzI.dZMk@ccQR.QYa,,mpQRiGhAqgQPFpTsU,62,"[{""WgbMq"":""ITtW"",""oYln"":""YHCGRwiCJwULLc""}, {""jCMNP"":""oGqnN"",""hXbA"":""fFNtgnwTgUJ""}]",WMDXNQrQfRASlSVTEnO.uNdPkETxPoD.SVN,fALlE13kG5639 (76.44.7952.874),ktcANilkL,06yX65m1-hDK1-007I-j6Xn-52c7Q7909489,,,INugEjG.RwHT@pNgj.lpv,44445350g17cL6vN,,99,9,,,
99,MailItemsAccessed,,,emily.white@example.com,,User,1,,,Uncategorized,0,Base Event,0,5247K5h6-047h-0099-3T98-s976O71R53A4,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,6,e2a5f97c-2c65-404f-ae48-571354ca95f7,6.0.2,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443698121285,Base Event: Other,99,,,,,,21366650-0790-2773-j57Q-35GbM4Y66vb3,,,,,,,,,07.09.43.488,QaETVa=zyvtqVcdSfuCiA;fOhASYv-ASI/3.2;,,,,,,,ALzmP,/oauth2/v1/introspect,,9,,,,,1,,Z-2-8-25-3875398379-346852402-2329605811-59530848,q5k23883-BG39-2329-e9DD-47g389h5589k,p-6-8-03-7598359100-687210015-4214215880-06723234,nWNNFBi.BWFz@cASI.BWF,,MzvLJVWfGyNNbipjd,67,"[{""XNIEL"":""hdeV"",""TtrD"":""zuZACjsPyXkCfG""}, {""WktUd"":""JfLPE"",""aFGx"":""vJKMIVJLGjK""}]",TXBVTojmCBnCjFyYjAf.UTPVcHJzoVY.QGQ,TKohL33uK7196 (43.47.6775.102),LBgZHjFIN,59uO57w6-Jhm6-281O-S3CB-65v3v6148517,,,fuICdpv.iEqq@pedy.jaZ,60316207S14kY3nD,,14,5,,,
99,MailItemsAccessed,,,emily.white@dummyemail.biz,,User,1,,,Uncategorized,0,Base Event,0,5765W1K9-310b-7581-3n76-v244X78i73k2,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,7,8e15da17-0f57-4f46-aed8-7a68de446bf5,0.9.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443698409312,Base Event: Other,99,,,,,,68558755-9664-1940-g36U-29Wzx9q90rx7,,,,,,,,,58.29.26.670,HxfHfD=nTfYedVeYEnvvv;thnIVvp-qqM/7.5;,,,,,,,xGJTJ,/oauth2/v1/introspect,,8,,,,,0,,y-2-3-96-8531240128-742055319-8481851953-68437325,U6J18696-iD59-5239-w4TF-80J120H3180k,v-9-0-37-8748140099-375001259-7393738393-60576405,HcySPRW.SZMf@pLtJ.pMV,,EBSxgAJxjpsLcvCpS,74,"[{""VVcCH"":""UOIq"",""CKKT"":""eGDBlTefUCqPnc""}, {""VTczs"":""cqNvr"",""mLkC"":""HJSNFJghbqs""}]",gKVNwvAbJLpJTojzjrO.zBhYYKrGdZk.fTb,bSrtp73uj7947 (89.17.1412.318),FupISJreR,99VX00Y9-tRW0-549C-X4zC-82U9A3621858,,,JJYUaTs.UdTs@muUe.arb,74654815S94fM7Uv,,16,0,,,
99,MailItemsAccessed,,,bob.jones@fakecorp.net,,User,4,,,Uncategorized,0,Base Event,0,6426V1d0-423G-1095-1Z93-w016F16F06i8,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,9,b1d7a914-7db0-45b3-986d-c5f6bc36a198,6.3.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443698681994,Base Event: Other,99,,,,,,78162824-6748-6147-o52k-84rcl7t60MV8,,,,,,,,,37.34.40.115,cBspmX=DbGTbzcAUQwcBc;WWdUGhC-rWz/8.3;,,,,,,,cTMey,/security/logs/intrusion-detection,,2,,,,,9,,R-6-5-98-7087228093-855906551-5353512218-20710212,S6O15056-YT33-1376-o8ks-74K386Y9230v,C-0-4-81-2088004379-673144970-0270215899-35156635,lmyFRVd.wYLC@KrIA.tPx,,GUvECaJYGpScTjGZc,64,"[{""NKfof"":""PsGY"",""wUUO"":""OJbrfkxbdnCEiz""}, {""xsVha"":""rdvGZ"",""DvpH"":""TIbbmnlpjsR""}]",hJJtEuLdPxVobjUmSXC.IpxorETerEF.Obj,OFGUh24nk9484 (16.65.0582.338),MTUMQgllm,34dy41r3-EHY6-708u-X4qR-36z9k8340547,,,MzVWCyu.IaoX@smPA.SoS,29335583F50Nn7xn,,34,4,,,
99,MailItemsAccessed,,,brian.hughes@samplemailing.co,,User,7,,,Uncategorized,0,Base Event,0,1605t5v8-628I-6810-0e82-k463Q89C67w4,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,9,8f03b7f1-f632-4a98-832c-99d1460b33ea,9.5.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443698943380,Base Event: Other,99,,,,,,51614377-2363-1715-L75Z-77vDH8A72uZ9,,,,,,,,,69.98.56.116,uxdBSt=cyROumjncHBWVU;cjammrE-Lpm/7.5;,,,,,,,ByTnO,/oauth2/v1/introspect,,5,,,,,1,,t-5-0-26-0322886661-709706269-1660540171-76629247,V9y93309-rH60-8655-f3Bu-58D508m6830T,w-8-6-22-1807985052-508698551-0249726740-68432773,GxEwdyr.LHWA@yEwS.ADS,,oDPgmdxKayBDxfgZP,16,"[{""QkwKC"":""vzZR"",""RhPu"":""uCHsLgMysUDrOr""}, {""cBZAQ"":""qcLov"",""ujZZ"":""EfeJvjbxmrz""}]",MFkKUdOmLRYVJVAqqHo.hoaGvVzhBKe.TYR,EIPXW29yf5437 (95.36.3119.944),ZbOSquVxA,20rZ91w3-BgQ7-995u-Z2yN-49r6M6448251,,,EoSoeyU.hUtT@gdXx.vzE,88742881N34mf9Au,,25,6,,,
99,MailItemsAccessed,,,alice.smith@example.com,,User,0,,,Uncategorized,0,Base Event,0,9302m6h3-853g-2807-3V53-W860n69x85C9,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,7,7f71a485-499e-42f5-9c49-1e2e4cb4870f,2.1.6,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443699203636,Base Event: Other,99,,,,,,06363646-2811-0303-n09G-85ZYB1L12dl4,,,,,,,,,35.35.46.997,PuPjQi=EnbdvTZYpQOcAc;JQrwJkB-kGB/1.9;,,,,,,,ufwTH,/security/logs/authorization,,4,,,,,5,,n-0-2-41-7822704635-109680762-1166812878-37593919,v3Q99621-to54-8909-L3tq-59A042H1121c,Z-3-0-01-1795467287-948076090-1297217115-97153116,MdExoSt.HbOz@navJ.yRJ,,YHPLPvTgQKieoOAvv,74,"[{""HNLUN"":""RhMP"",""jFSt"":""uSkvAeRUCkOKfj""}, {""QTIpp"":""loCGi"",""ZvIm"":""nyTGKCSKChN""}]",ZSeaKaCLmJbXQJsbBQO.geOZIhOpoNr.SfF,RjZsO41pc3215 (93.55.5074.605),ZnLZbtHvp,12mC97X4-hic3-731o-y2Qx-90L8I4660165,,,cMtTXdm.IyBU@nMAi.Gmq,87322466w73aq3Mx,,80,7,,,
99,MailItemsAccessed,,,brian.hughes@samplemailing.co,,User,2,,,Uncategorized,0,Base Event,0,9167J4h4-176r-9044-3p69-b787i48z01E0,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,3,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,5.5.8,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443699471105,Base Event: Other,99,,,,,,95630936-7740-2848-j09n-87rRQ9i55gi4,,,,,,,,,17.82.10.757,FDOeRU=hBKbRGByvigiPz;qOVErew-ETw/1.0;,,,,,,,Nejpz,/oauth2/v1/introspect,,8,,,,,4,,c-2-7-96-2698069876-773789658-0484698904-32983405,e6X67054-lo10-6616-b0Vo-28k649p3497J,i-1-6-72-2720641665-307236010-7089753903-17969511,AEBVyPN.Uflz@qkVC.jMT,,NOsLaoLWBnwOWQRIR,17,"[{""HyMTW"":""giDT"",""HXJz"":""vVOZmzNemREaES""}, {""NmZtc"":""qHCAt"",""VOQR"":""ryshGQqEAXx""}]",wxfjFOCCXoQVoUvSrqL.VCYwzGRozdE.wrJ,UcnXU10ZN9109 (23.61.4021.845),ZnUrqGNVL,76By60K8-jqv2-691P-E6pQ-62X7I4708770,,,JscRhGW.EtmY@slYN.zIv,68542247A61Fx0Fx,,48,9,,,
99,MailItemsAccessed,,,lisa.brown@nonexistentmail.net,,User,1,,,Uncategorized,0,Base Event,0,4094R9n1-143P-6902-3H29-W341t80U54O9,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,6,f073c7e0-8646-4f9a-90a2-1f02c051b289,2.6.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443699757564,Base Event: Other,99,,,,,,53923846-7615-9931-U15K-26gtL5V24Jb2,,,,,,,,,48.00.43.001,uAGYIA=wYAszFjrFfrpOk;syeFzoy-shg/4.5;,,,,,,,TjITI,/audit/logs/network,,0,,,,,2,,Z-5-0-07-1408540741-200425127-3210788034-22336939,m4J35832-PX41-8398-o2Zs-22D406H6320N,D-2-3-33-2170326290-711173202-5336745444-90771396,hxHVOli.RpUm@bBMB.Vfl,,YFVUtpuPchLSMfWlM,80,"[{""FguHW"":""rOWf"",""myrH"":""beZueSmxhFKylq""}, {""LkpPK"":""wVfiv"",""DLRI"":""aJfkzrIFCup""}]",IjEaBsXYzErmimmLZRI.ClPMDxNRBhB.UZA,xbAEB35Dc0825 (09.45.7881.988),PEWmcLkKc,47WK89l4-BnT2-788J-o3iS-50q3r0850591,,,YnGNkYL.pTRZ@bChJ.ORV,12361871J47DB0CM,,1,4,,,
99,MailItemsAccessed,,,brian.hughes@samplemailing.co,,User,3,,,Uncategorized,0,Base Event,0,0308K5K9-132m-3865-3o70-m941s13J50s3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,3,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,3.7.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443700037397,Base Event: Other,99,,,,,,98475743-7054-5784-q82I-99QJP3S60SD3,,,,,,,,,41.48.08.450,pjOpNV=MMvKsovrUUkFkj;XTDRuMc-TNM/6.5;,,,,,,,cuopK,/security/logs/authorization,,0,,,,,6,,z-9-7-75-5057167263-931926530-3420302295-31576716,t3X33618-hV88-8657-B3Uo-05B300Q6805x,i-3-9-28-2760709459-560276216-9535957263-43495749,WuJgkCw.ZwcH@jcmu.uif,,jpcptfgjXUotqQXVa,59,"[{""BDaaz"":""WYkX"",""bmOd"":""KpjRwHQJHFbsSO""}, {""axazY"":""ANVos"",""OTVr"":""WpEFGXICavf""}]",hgCUGeYVjrqISZVpRcR.hxDwLQrANIz.XEG,UJLDZ24ys1390 (32.37.2602.283),YbYhKbyXd,99hK93Q6-TlD9-655C-f1vW-76v1z3815023,,,caexpde.AAPK@Vllx.fvb,71510457F82Xq1SP,,52,5,,,
99,MailItemsAccessed,,,anna.hall@custommail.io,,User,8,,,Uncategorized,0,Base Event,0,3238d8z5-306N-6121-7a53-a949g67q25m3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,3,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,3.5.3,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443700303935,Base Event: Other,99,,,,,,35189628-5334-8599-c20N-89iMw6p65zY4,,,,,,,,,98.52.21.037,XuGuWP=bxCZvzWQSnXRNX;NIKaDrg-Rws/7.0;,,,,,,,Kplry,/oauth2/v1/introspect,,8,,,,,0,,O-5-5-33-0619770326-467796920-3492082576-08981891,k0J89702-vo24-8002-q4vf-16A838A2842K,m-1-8-55-0284754149-290677306-2012688223-54491488,QwsDIpg.YuQk@gFWY.HbH,,MOnaAxkWMlFhWQdcR,27,"[{""UYAqP"":""YqJu"",""IHzK"":""fjnwyfFmcZmaXx""}, {""prNVC"":""qSqCP"",""qJWt"":""NTGZXlgzsRe""}]",AswCzYRSrfvbSaUKHdG.ajqhhnUvXPG.CNR,ZMZGg51sv3114 (32.45.4415.851),LUpuyTjqx,81oy77p8-Pyg5-282D-h9av-41l6w5885494,,,yHLVzyI.ziTh@URWh.Qtv,73627810h71Vl6Mf,,26,3,,,
99,MailItemsAccessed,,,bob.jones@example.com,,User,9,,,Uncategorized,0,Base Event,0,7376t2u5-670f-1864-8J09-z048Y11a52G3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,6,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,1.1.4,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443700567946,Base Event: Other,99,,,,,,14888179-2862-3211-Z42C-78XBB0b45Nv0,,,,,,,,,66.74.23.765,xJDDLW=PvKeDNCPTFpNMn;YaYPjgX-fMm/2.3;,,,,,,,gZdgF,/security/logs/authorization,,9,,,,,9,,S-7-2-57-7660453123-453600601-2624547535-50786686,b2W91156-EA00-6533-G3Qp-11N773j7081K,T-3-2-37-2018291240-943771958-7252706386-12824344,MYaFSwp.WVAf@SHNG.tTD,,xtpsqypatzBQXUlFC,1,"[{""JdpJG"":""WZaB"",""LejE"":""DfGronYiaECorr""}, {""NkseQ"":""yGaLc"",""mqBN"":""joBcmsZRqBM""}]",BandmPqqWszAajvVDGY.zwBvViZNEmx.HWZ,IoecH80pB4294 (93.08.8585.999),aRjHjwdeM,52EY93G9-smy9-510v-C9Lv-81X5n7890871,,,iCybczQ.GXbu@XQmc.nDc,30688257G32CC1WZ,,5,3,,,
99,MailItemsAccessed,,,chris.martin@example.com,,User,0,,,Uncategorized,0,Base Event,0,4804o4F7-522V-4378-6X71-C017T85L39L1,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:43,Exchange,Microsoft,0,883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,4.0.2,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443700838692,Base Event: Other,99,,,,,,19110767-2897-9803-i60g-57jNQ4Y67ZD0,,,,,,,,,04.73.28.180,dJQorc=krYJkrFhuPRxMi;KdZJgvU-Ctu/8.1;,,,,,,,nELNQ,/audit/logs/network,,6,,,,,9,,w-5-0-07-4231495179-371720713-7188284751-26794107,p2b27073-CK36-6978-A6EQ-07T137h8164h,j-1-0-61-7924921393-758382053-2348300807-08742537,dlaRSzd.wcgC@TUMb.KrA,,ExaGmCIEDFSSAfnnR,59,"[{""qVdKv"":""peXw"",""QMFg"":""sVSqnDJGUOXgdn""}, {""sXYFt"":""irbqF"",""sFKy"":""mHCKuxwFgRn""}]",llfbpGZXMXKKLeIoiHE.TMUILNQPBxS.ovu,tWDcu45bz3165 (21.32.5480.911),UumsmPkVP,86Yq52F4-Gmr7-576j-Z7Nb-99z9e7449079,,,eBbJWco.vGzo@Spvt.yCt,73053072r56Jb4Ts,,28,4,,,
