activity_id,activity_name,actor.user.email_addr,actor.user.type,actor.user.type_id,actor.user.uid,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,event.type,message,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,session,severity,severity_id,status_id,thread,timestamp,type_name,type_uid,unmapped.AppAccessContext,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AssertingApplicationId,unmapped.AuthenticationType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientIP,unmapped.CorrelationId,unmapped.DeviceDisplayName,unmapped.DoNotDistributeEvent,unmapped.EventSource,unmapped.FileSizeBytes,unmapped.FileSyncBytesCommitted,unmapped.HighPriorityMediaProcessing,unmapped.ImplicitShare,unmapped.IsManagedDevice,unmapped.ItemType,unmapped.ListBaseType,unmapped.ListId,unmapped.ListItemUniqueId,unmapped.ListServerTemplate,unmapped.MachineDomainInfo,unmapped.MachineId,unmapped.ObjectId,unmapped.Operation,unmapped.Platform,unmapped.Site,unmapped.SiteUrl,unmapped.SourceFileExtension,unmapped.SourceFileName,unmapped.SourceRelativeUrl,unmapped.UserAgent,unmapped.UserId,unmapped.UserKey,unmapped.WebId,unmapped.recordType,unmapped.userType
99,FileAccessed,laura.moore@sandboxmail.co,User,3,,Uncategorized,0,Base Event,0,26L45J46-I9g7-6h7L-Ss94-pWqP7lau1678,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:08,SharePoint,Microsoft,4,5b6359b4-7600-4b58-9c63-e06b23f9ab87,1.6.8,log_session_9100382327795278046,3,0,99,default,1706579538242175668,Base Event: Other,99,"{""lSzwYJaRzqUI"":""BK27P49V-6P4M-9407-0hR4-i39zY883j45C"",""ALUPpJdAVMt"":""p48613kC-p9p1-0285-0T59-72F7aGFM1928"",""MicKvLHQlAraI"":""GHqqzXxAkj fCYUFv lnRFfW JhiUgvwYkBCCC"",""MfXhaBicVtqaJ"":""cb7XfZnXB7bjQdABWaNdQi"",""yxFkIKgdkyeBv"":""i55g72l3-r4bT-9839-Iuj4-7S317416551s""}",IlMvWcGiCx LIMEOG DpRrdg ECQNGGTuvUMga,X23713lR-w2z0-7567-0C19-24S4hPJH2506,,QWcVb,MMeb,773.5.5.5,95.43.192.762,p61w30M1-A2ko-3235-YVF8-4d135849615V,4p82:349:6458:10:7Fl:975h:4RfR:198Z,,TbVRoyuJst,,,PiYGn,,ULxa,cHyM,2,eP891H3K-5366-3O62-EB87-oZ43f0706S13,649997S5-99q2-8Lw0-5857-57XE053pL971,889,,,ruEoF://ZdzfpEokWxqd.fbcItYMkmL.WNi/PvzVL/9377MooHjMxHqbigyoZK/VqLxke fPxOeYMEN/RUVTa/gKtPPZgt.Uaht,QnFOGTOlFKZc,blAoswECRS,0Z448mw2-G10Q-785I-e19f-922j106I19qy,nWlqT://ffPXUJXpFYXj.behzPWImwC.Yjc/iRNaf/6383uKvXsIXRVyZykGpW/,rozb,MxzLavMB.XmZc,VFznYf rBEznZIhZ/IRJWx,"tnuvAVr/8.9 (FnqOwzm XN 32.1; Xyk45; o41) RWNulZMgYXW/881.30 (nsTVo, OmFW ysfkQ) sNQcfz/565.0.6.6 uuNGCK/138.03 fUc/842.0.3.6",fwCUJtA@bgWSaUZLPEzO.IqU,U:7C.h|PKywdMhuvX|8221734916K93622@SIfQ.xZq,G1Jmc1z1-2k20-5690-RF55-895l59B264V2,5,5
99,FileDownloaded,melissa.kelly@dummyinbox.net,User,2,,Uncategorized,0,Base Event,0,03I58Y12-q0Y1-4s4p-OB19-sOkS5inP5535,security,Microsoft O365,Microsoft,FileDownloaded,-,2024-01-29T19:43:23,SharePoint,Microsoft,0,e2a5f97c-2c65-404f-ae48-571354ca95f7,7.1.9,log_session_9100382327795278046,3,0,99,default,1706579538242704334,Base Event: Other,99,"{""kURNsnvkxQQi"":""45w236v0-23wl-574h-z8A1-Ag322EJ6vRve"",""XFkHwwvquhioJ"":""pyxgSTx"",""reFJBxTIJhmTRyevY"":""9029-86-92c95:24:67"",""IizQuizYddHuM"":""vtwXpTBo5w0S4MAWbN4YLo"",""ENehAMBwXnZUM"":""V67b66d3-7283-1428-VtN3-48rI2v6x18G9""}",xbsyjcz,,,mnhKM,vrMquQ,032.5.6.4,95.23.75.321,J90F28T4-3400-6717-eEQ2-07oU5x7u22R9,7B14:281:6693:30:nb15:5vor:143W:4252,,pomjCmmoIm,6849939,,jALDA,,PXGrB,QalZ,2,458875sB-7719-035t-acB3-i162aqF7y341,6U845X52-P6Yw-0368-h25q-223G23p9h6o7,233,,,ljxxI://KaYiQbCpOxCs.xpwGDsrIZl.wyq/fzWtv/KZXubS/OCsuEZ kvVerFOPC/QwpynJAQ ieqP/ZRHksIZIO/9 WtS laF YePJL/acuTuZPz vh.CKF,uMhQUClMHHyFBy,rgKtdJLOZz,OY5e41U0-J142-6308-5155-fQ87Y18rv5Q9,XPKrV://joXxxPDfErNu.yWMSmNhIxR.srR/EfUht/GZDSwQ/,ZRs,NwUwptvc xl.Gon,owSqgm TVVJGUSfW/GMIrbeMP YAMK/ShBRrAGCk/6 hEi Qaj aQUir,"vghptxH/9.3 (wtggXxt Mt 53.4; jaw60; C43) bZTXwKKjKyF/023.36 (VYpJb, qAMI qSkTn) lgNAMd/867.2.0.1 OfiGiH/374.28",TAxDf@yQhZAFsWvZHz.QEZ,T:9r.D|cktnSFdSJy|960579375L864HA2@hyCU.IUb,YK097y4E-O350-1kjm-62KL-0Ef761kB15w8,7,6
99,FileAccessed,john.doe@example.com,User,5,,Uncategorized,0,Base Event,0,75z19h01-s3B5-3H8W-EJ19-YlFQ6nAs2429,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:21,SharePoint,Microsoft,7,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,8.0.2,log_session_9100382327795278046,3,0,99,default,1706579538242968152,Base Event: Other,99,"{""uqFWweFHWlmj"":""21A238K1-56ie-420o-O6L8-hF528iW4qSvy"",""KRoWksejbjBZS"":""BqcZu"",""bRnpDiiArOOnj"":""tCVQBdyE0y7S4bIBqy3eSY"",""XviLeNWbawyCu"":""h64P58e3-w079-8591-zos3-54A65Z1555DA""}",Zkylv,,,XWmyqbBTWaBdAZu,sVJCMI,559.7.9.0,63.45.66.993,A21g25l4-P268-0122-Vqa3-57U88g4555UW,4A74:926:5501:97:bT63:6nmN:501j:7696,,mRODIGWHaX,,,PrTPM,,EHxVy,GXUU,7,142580Wo-5592-724G-cya6-o359XDc9E762,pMFcqL58-L20a-2E72-mV62-a24A580r30cP,677,,,ruTro://DzPovTfnokGR.gkSTxXUocV.uyF/ZmwNC/KkRxHM/WslMun SsmlhrgzU/wbESO/fgSJMfnC.xKiL,htTcCVzUjdii,fcFHHrTiqD,JN0Q94D1-P277-0722-8988-WT20l27Xx1V9,pExcK://yxHKJMZHgree.QfyClJlkuG.BTZ/NlnDU/LIcnEq/,QAqL,xSikFyvT.lILF,PPeBCW orMPBVWbm/AhzZN,"qZdQKbP/2.8 (hrtLhCT VN 11.2; GRi70; I63) klcTTVupbQS/688.08 (PCReT, Edrz HlPBN) RTFnGs/428.2.4.2 duFCQg/005.78",bVJVy@pWOArYUSHcAB.zJO,a:9m.E|KOHwBIiWcK|375330291C682Mz2@GoAE.dBq,lq345J9T-A202-6nRF-79vz-1Oe688mv39i3,1,2
99,FileAccessed,anna.hall@example.com,User,7,,Uncategorized,0,Base Event,0,57U13b90-Y8P4-8G3s-Sr74-zxmz8HtX9087,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:21,SharePoint,Microsoft,1,81d09fe3-3560-47fb-b1a7-3035a8252bbd,9.7.3,log_session_9100382327795278046,3,0,99,default,1706579538243535150,Base Event: Other,99,"{""bVwmLatVWhLJ"":""1451J0KE-7wBl-3488-eMIv-W4deS5J2733B"",""gmzIgNRHimnLg"":""aj lsTwI epgAwd"",""gZqiGWhNKUbLu"":""8G4HX1UbK9GkoeXdbsDxqF"",""wQoBLpqdUWBja"":""U78A34U7-F292-5133-uKR5-5W0d7e578328""}",QZ VTqwQ ptpRxi,,,NJxloFeHcWEqxWZ,SUvEts,680.3.3157.386,945.787.797.45,v22w36W3-Z639-9761-JRM5-6P9r6s734904,4P90:768:2328:7Q:p05C:t8bp:869:L5Cs,,ujdcFbLham,,,mqyJU,,HGWn,lbgQ,9,A4a1j9q1-8911-113W-162s-7271y6PYTR44,6UDPzL4a-4698-68zO-G5Y3-k999157CAy4V,456,,,oZyiL://xllkTxBnLaEX.TZsTkqrAfh.QvX/tGeuE/EFtLnvolBOYOdOU-VVLEHYMZDEBruuyBxUjmuOrNalYmRvzuuk/yabWSJ YEedjodWy/XrqOY/yyBqkMQZ.tqec,XfxKfwOdHOyT,JEzGlyYyuy,M1tM43i9-u87x-4195-QU7o-6QC4bW2bY8TE,wFHzQ://FzsuwEvUOrUH.yZtupiBnAE.bFR/cIQCf/LqEvMhVDyfchtAi-PNKKgHyYstUMQgqDRVCKJWSfXvzYyJFFHG/,iPEX,SyUeRhdO.fKyt,ubpqEf DtjrvPlHH/mETal,"icHkIql/9.1 (xepflrf Jx 85.2; nYd71; o99) ctucojBXpvS/937.94 (HFOFp, PlnZ zctRV) eGkMo/9.8.04.5720 DZomFW/675.9.8562.980 KyFSohNy/19.6.1 jwEOYW/759.19",vgtYQmd@uGtIdMLCwgKS.zzw,x:2a.d|GIszJYyEtC|5154022636177ml7@xdCH.qMg,0S47445D-1u8Z-8J9Z-qkme-t3NQ38x73351,9,9
99,FileModifiedExtended,mike.anderson@example.com,User,1,,Uncategorized,0,Base Event,0,14g14H98-B9I0-4l7q-DE98-uFYV7Skt9779,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:42:20,SharePoint,Microsoft,8,f54de0da-89e3-4f11-91de-3c7a7ad5e372,3.8.3,log_session_9100382327795278046,3,0,99,default,1706579538250459432,Base Event: Other,99,"{""YnuipDEQitSPm"":""IjmPNxHyHL"",""heCcQHBaJoIuN"":""bNlLBmJhi2W9GVH0XPOjOJ"",""tfoGPNpVKQYuQ"":""D84C79c3-6695-9658-ob48-IeC75wHaw1Y2""}",zfVkiEwmdt,,,uAqwl,,,06.534.30.76,k33d55s3-4401-4477-Da06-dni60rcls0n8,06.458.10.10,,oEqyUKRnJa,66774,,roBke,,tyVa,rKJN,4,4Y067670-614S-419v-t6r6-2074b14L706W,WQ9b6gsL-80g5-26m4-yn0s-X7fTQJC49d06,512,,,xuklv://PpSKTwbaBeWe.VGImAmbVDX.VRz/jQFcz/fiPgZrWxhnZHaUSCSZTY/fJTspN jVjHtYfrX/eTtgqBl/KIZ GAbWLHu im54.eSHi,FWBmahNiAyEIOBhLzJLR,rNwSJuqSOvRkyUpPVmPsdcQzIt,230n30l3-fjf8-1832-6U00-9170R8S94304,dYZFi://RCnyPtGAPbON.ZeqwOzqUrt.Hwk/vxMYl/LitSHauQKTGMlEIVPEhR/,PTNL,vqM vZNhcVS kd01.KXSG,QNXutD IUqyaJJmM/PWzubDp,EcccX,WMZCvS@kuJQORkxOpiC.Uas,l:8g.z|CIUlMypDba|80607OaX21148V03@IaIX.tSm,376t17K2-85P3-4305-25L1-6628VQ5XQ35p,8,5
99,FileModifiedExtended,brian.hughes@samplemailing.co,User,2,,Uncategorized,0,Base Event,0,24q67h91-s2g8-0K4G-JR86-ebXb1WDz1618,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:44:32,SharePoint,Microsoft,4,078e33c9-b134-4125-92e1-f4e3f9a641a7,6.2.8,log_session_9100382327795278046,3,0,99,default,1706579538251048810,Base Event: Other,99,"{""yVCKdMwlROacM"":""OauCDYQqaJ"",""xHJtySpsTMRwW"":""Dt9elHsR66lW15fJqz9dqC"",""FLiyEnyesjYCo"":""t77D28r1-P773-0169-KPa4-693TX7352Gef""}",miUOCNjtpI,,,sFDHa,,,10.031.964.72,H19R22q8-L831-5431-GSg7-709sd7712JhC,26.754.652.93,,QYrbpbfMDO,755293,,vRPSy,,DpHj,GJGt,9,y4z5j1a1-9506-648L-964N-9689X0WAEH05,M3I235R7-L99Z-866V-889Q-88gd62Bsk54k,983,,,zONPb://QdnkSJMLHppO.UMePloRtmJ.Pbh/djSKv/yOBfbtArjBgznjy-drpprBLTeRejtAYDVrSqFEJXYxiLEjAqio/rjWkvY vSCCvEGfJ/GQyMeuD BWbMW VgJ PtLLpNkn nviyACrhIqY/kqY ox AMR FrNavgX/GmpqX ticRY/Fw66/KZitdAzO cwkYfqd gfawE wVmqBc DI84.bhPZ,VMtOlmJroEsXpOLKGthd,QpUiJsZZEWyNHSahFhJqLfoiMj,u7LD40I7-x41p-5120-Sh9m-6an1Fc8Qk2TC,Yapbq://VRavWFiIdUid.RKLcOZSeJd.cLQ/VpDQh/icinWFDfnaDJFlK-SsmPmfFoNpRZYNgwlMetDTrOHSdQNIUakG/,wyFM,KTzDAcIQ WzWIDfX vokrx GGUidf HY88.ADPI,XXRnts nAKmPYdXO/RrupEgj olyAj BWE CUntlruo QynMbcZCyXV/TjF lY IoH DakZQlc/jhpoc leAtf/YP21,HibuR,EWzWLVIWsW@vlnPTSvLgTFD.XUC,t:8u.e|kexlrVuqTd|815924196j5x18v6@WQuB.Frv,8N47945P-1U3r-2n7Y-OSRu-N0cv10q13934,0,3
99,FileAccessed,sarah.wilson@testingmail.xyz,User,5,,Uncategorized,0,Base Event,0,08B59O63-j6U0-5h7Y-Ag12-otJP8wUJ1498,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:07,SharePoint,Microsoft,4,15a13e7f-eb5d-41d4-9a8b-3db04a94ad8d,0.0.9,log_session_9100382327795278046,3,0,99,default,1706579538251530285,Base Event: Other,99,"{""WFTHNaNMWsYY"":""67Hn5238-6472-2185-TU4K-W7R367uS6g93"",""HEJSCPlxUFbTQ"":""SZ foDzt ZoVszV"",""vYAvoiXIYLhKc"":""b6r25cFqQkQNzlJbN4g5ol"",""tLAbGvdRLFMCO"":""n93g32g8-33Ux-0785-lVU5-362972S33h3V""}",Gl BuoWR foYhwi,,,ZXHqczmvGVfBBLM,nVrvlh,144.3.6652.250,87.681.627.71,K15G70h0-75pr-1196-Obf4-501390Y30V2j,3I55:486:2100:4w:A364:r11C:571i:7613,,ciiUjZbNbF,,,nZfnz,,JmVQZ,PcUh,4,51Md88vM-4j2T-18k7-0848-nN7124880W51,995C6h93-s645-17Wu-6M13-WI9I520Ii4V1,927,,,OhUeV://PDkIgqGDTUyf.HUqBpJxfhh.RKf/QDQxo/VOknHipzxshaqOj/UhovGI RFFoUHUXZ/xPlBW/NjHlRWIf.McaO,YBvRgqfrmwxV,CDGufdBTxr,4K0F486C-72Ua-651D-m1S0-911494272F27,qoZoo://JzUqmoyYTudJ.eqvnKnBNkw.jhX/LUfVv/WnswVqPJubGIHNB/,ILpZ,UlQzTlgX.jLcs,XSzSYg QjbQveoJo/aopTQ,"bksRTyP/2.3 (HXernvQ Wv 00.8; oEy63; l21) TbNSIfhUSnZ/667.89 (htIpP, jlva mAWeC) SPKWP/1.0.97.4144 DLyNNN/443.4.7556.778 LXxdWMoj/70.0.7 JuSOOt/529.44",gC535018@QqfPEMsyBARc.INW,S:4k.o|woDywmgNJZ|943501773n9q7a50@dMwf.PVY,29a7134s-585B-2iKp-5hfZ-041357396981,2,1
99,FileAccessed,john.doe@example.com,User,0,,Uncategorized,0,Base Event,0,45b68w75-A6q9-0E2m-tm45-AibY9bhI7244,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:49,SharePoint,Microsoft,5,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,8.9.2,log_session_9100382327795278046,3,0,99,default,1706579538252972279,Base Event: Other,99,"{""clwKSfmciRB"":""6zjS6W74-JAa2-3slO-Ue1s-0649lJ702619"",""scbzdvVCczbDX"":""dYOEcjimn xaJkD"",""MUYVviIRtMpOq"":""Ax6M77C6-5818-9678-KI25-v08v412Db478""}",EJDlriPMa tOIlU,8kAJ3u37-hfH5-3bzi-bQ9z-5831Du304063,,fdJej,,,708.360.026.17,zF3K54T4-1051-9566-RT55-Y88x994vL954,57.316.974.85,QcgV,IGehaFCLqy,,,aXYaC,,tjge,jhhp,8,C13o7403-n4z8-72Tc-z556-22Y981LUT1n0,70e1C225-9wU5-1E5E-Z59e-4s14E186GN73,287,,,vCQNw://YCDEnWhwVJaV.rpIYIyiGWZ.nna/cnpdj/HgPgSxYLbWNGEyCrzxHOOi/QBtvLe uXCkTxAyx/fSvqWLNFo RgUJUDo/woCjEbyeTzRg oFQMrWkgYpxz v4.epG,OUlyUzrdByOm,OzHzLiI,z4638b03-6891-3C6S-F55s-aS7F1O3Zqz8Y,GfDEu://sSVNyLRZqLxF.srxUWAXPzZ.TgP/jtmEC/IDnwVyjVMOgaTcLAJDfTQk/,EtX,jDdnfuAqDKCR nVdDzqaHazpB x7.yKi,zZNvRK SDzaVUcDX/UhZLemuoH KDwdHgq,ZMMIlMDiDqw-xTgRAhdmP_UqXgYrHGO/5.7,kMcbgl@eCJPVARXQWAH.JQx,u:7f.E|JIwOwAqZEW|74606JFyc4Z63O31@YRWa.suR,40R9kz1Z-Bo7S-9N01-0083-SG16039QCBja,6,7
99,FileModifiedExtended,john.doe@acme.com,User,0,,Uncategorized,0,Base Event,0,48T54l96-U3Y2-9A0N-bE46-aBli7ava8749,security,Microsoft O365,Microsoft,FileModifiedExtended,-,2024-01-29T19:44:45,SharePoint,Microsoft,5,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,3.0.5,log_session_9100382327795278046,3,0,99,default,1706579538253238127,Base Event: Other,99,"{""kQkZQyxnqIxh"":""b49z562q-48iP-390Q-0404-DXl1BbE201b8"",""gOBiwPKQHmTPb"":""wpKAvczidG"",""XflisRuApyUrS"":""Q07U94S3-5434-7559-xh05-nY73437125rh""}",efiQKJRwws,,,VUAEX,,,0.630.120.60,U72s65y6-8686-0393-vs24-yf31124662ZJ,1.604.209.97,,mwpWOhFkQI,46399,,qIPOJ,,qcsnH,zyFe,4,296t5W8D-1Ki3-1PzS-927z-nU5a0Hf06267,pUb34lI8-2776-1S0Q-bDrg-Qm77kh4868EM,466,,,pxsls://EVKKqQhGheBL.cUvXHRuWsG.SEz/BoUcN/GJwiPYTICayXcUQhpFfu/oAVrnJ lhWbNgPFl/aajSVHE/jK LGKQMadA jhOYx mmJ LlSM.gPhw,TJaxMlGybrumImGsBKVB,dmymxtFbRTRDPLBvghXckfNPtc,d58765e4-o9U5-4e0S-SGNm-5Kx5WYc8X35m,uImuL://dUsIpcWmlSSN.PFCZpZxQtz.aew/ihXph/yBRJeqIlCkjZWdziFXzH/,zMUR,nX jNpZuhGB eBJja fPH csft.VQJL,cLLLDy euxoxQxIm/JRvUjkd,tCsnu,vj181621@ocBVUsVxUrDs.gHI,R:0S.N|KOdVGLJocT|849079983zU125e4@dRRy.VRQ,13177838-C0m6-76S7-61ho-874Z3FDyj5d4,8,5
99,FileAccessed,chris.martin@example.com,User,4,,Uncategorized,0,Base Event,0,31z57d87-K9X3-0z9K-oH20-Uhyh3ZKr4344,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:26,SharePoint,Microsoft,3,c4f78908-3834-4e96-8d5b-5a9b4b671951,5.2.8,log_session_9100382327795278046,3,0,99,default,1706579538253526106,Base Event: Other,99,"{""vHtfOFicPFXy"":""57624n70-3993-036c-5I43-0n9s80f3N161"",""vNNqczXTJmaeB"":""xLJXMbWiVx"",""dfwVjdOiOSSFdPMdf"":""9700-89-48M64:37:49"",""HAqXDrpnEBNwT"":""KRrVkFsobb-scIgUvjB0Rk"",""LGxxKheKgrARl"":""L13w58T6-z078-1130-P40H-2r986e91Q0U0""}",xublAPqWDR,,,DQtysadbOqyULAh,,,772.63.684.239,I91u07y9-T854-4832-h90L-9P482v51U5E2,7L56:020:8629:qa:924a:1U40:934a:96Te,Pmoi,InTCgvQIVf,,,wdwbp,,jMpn,uvyg,5,7M11596m-14ri-8Z2u-t42k-0j7ioq7Yv3H7,942i36Sh-5P8S-72i0-44p3-j70i23539x93,188,,,xYlBJ://xGyvKBAOLROu.PZvYJjfksR.euY/EbIAJ/pINEOGyCpozspeWpcyNSymYMRYhcJk/iNtABtXEqk/__HEgFKKYE__.aAL,rGYCodyVKHCj,eNQjDQYfGm,24763960-8Odn-8Yv6-jxe7-lR8B7C368r9i,lyQsb://nPlxmGfulXKQ.OIjBVXOTap.oTU/SGkRK/srmpXwZMypfntKddTrpdLKFBYKFyzP/,Tme,__ZrsJAZGX__.ScZ,dGaDnBigRz,sPfIrFDBV wjprVl jQlmheXjjb/88.5.64124.12613 (VuExYDB/88.7; AgWhmzv X98; Yj-rW; DfOXdQs Cwx; gdxYqYSDd plmTywFltYS/xpVvQSb iHO 1+),eu678140@xdizYMDyHHua.QZk,g:0V.o|oHIaUDxHBi|20239743162s5376@Xykk.irw,u82p42Gl-94B5-663o-qu07-6s68yt04F2x0,7,5
99,FileAccessed,bob.jones@fakecorp.net,User,5,,Uncategorized,0,Base Event,0,81N07t95-E2O2-0r8J-er49-oIZL6XZq8729,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:43,SharePoint,Microsoft,4,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,8.0.5,log_session_9100382327795278046,3,0,99,default,1706579538253841675,Base Event: Other,99,"{""OgQRlvsdunpJ"":""9501Y3v1-9a0B-5o5u-689B-76H9627V50f6"",""cVSyOWdXrqfpj"":""VGSy"",""oeghcUfwXkvXp"":""M99O79m2-8889-9442-h74J-509834vUP226""}",QTci,,,FWmYM,,,18.108.65.212,B51B85E7-1261-9802-W95T-406501uIM325,64.95.809.70,knpy,kOeFLOptli,,,IUqbl,,txuJj,wZcO,5,D5XS2Voo-9c13-640i-jU79-13AIC1CyfH4c,3fQ1B63g-6mh1-239d-2t69-wj9A2r6567V0,286,,,HkRzX://vgvcoYWoBgfu.bbUNTzEEGT.IYY/GMCKZ/byjuDMYIAjlCOisxD/MvchwY fgyqkIGqJ/VzqKCpp/zyym aCybLhj SdojnXG.fspf,IJXuoTZYHvqU,ATvCMEh,42C34560-16a7-48hM-7648-J42sT336QM1Q,kWwBo://KetIPaAFayet.PrFkfZaSlD.EBL/UTNnO/YJDwJSrVkllDfraSb/,qWbA,bzZY xiwkizi vUAoTFr.GLNi,TkbzWc QEYFxnIii/RfeqRgo,grwlCvoQluYgd/5.5,QyaNlvW@hgIgMulSEafQ.cxM,R:1A.M|goWpQJXzKj|30906lMk183617hY@lkaX.sVZ,xu03I4HN-C591-32zW-M5PJ-44X09ZY9o1v5,0,1
99,FileAccessed,mike.anderson@example.com,User,5,,Uncategorized,0,Base Event,0,01H00O77-d1S7-5g4x-ze56-qSYW8NsV4701,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:45:25,SharePoint,Microsoft,6,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,0.4.3,log_session_9100382327795278046,3,0,99,default,1706579538260783428,Base Event: Other,99,"{""qHFNIRoDzOe"":""K8949oW9-40K3-3157-HzTF-jMF0384RZ51B"",""eSIPgDFPsQKpY"":""pDvBvAVhG akaqDf"",""kiyFgPKeMOvHK"":""D04I00n4-g380-5182-ue76-x12Kb6d4r230""}",lNskpWJPI EvDief,x8401AJ8-54K1-3961-BkDw-Uhv5030XZ43l,,tHWpT,,,47.394.025.709,G52A25F0-x875-8942-dI68-k74qa1B9z960,45.330.554.544,eIGG,BkZjpoakXa,,,NAkmh,,SDbF,XVNI,1,1940p8U0-R9Ov-84w9-I48p-Au8CB294T38h,22N4A74X-lqC3-0673-df21-6985urzk234j,252,,,UaIcl://kdIWQxDIHZaJ.jIARPRFkMu.XZp/voJjl/yQwlchIBhDWBugveBnhkHcEae/TxxEAj FlHYNoTul/FdUHxOV/ygrtDl ckCmxsehU JCrWHLyrfl EhVVEPoY/bxr dUicnA/hwTFjh/SXHYQGYD vkorzjFpC.BrYn,WmgdISHwNsoT,kGpODXv,361772U3-9iB2-483T-c009-00W9J30i2419,IDjYN://utSHVqZhVLIw.JsoETqUxuR.XNP/JPvqE/KnsltuusnJFpENGqCoVBtuKwX/,JfIg,NWICfNzc kKsseIkdR.Ohrw,QzxkNI znaFRfTQL/ujfgHfT/cmHZXW PFFASZVTD pScceLavLD IEZxbjXd/DGP BhKlfj/nFfBBX,bgKuKXHEelGAw/8.0,MM385182@NTSnnQfIZZfc.PIg,e:9r.S|NBdyiwycyG|89067440M0W46u67@kDgU.MQy,K3bn986t-7210-71q5-n9R5-8285BWp64S7p,3,8
99,FileAccessed,bob.jones@example.com,User,8,,Uncategorized,0,Base Event,0,11S45D28-J6F6-1W3h-bT06-AsgC0tmz7271,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:45:27,SharePoint,Microsoft,8,5b6359b4-7600-4b58-9c63-e06b23f9ab87,6.6.3,log_session_9100382327795278046,3,0,99,default,1706579538264234554,Base Event: Other,99,"{""xjZfBqcExDyeo"":""jdVSlszx"",""AQsUPgovCxThy"":""EoBtjGYk_41PKumO4O6kJn"",""RjKRFgTfXBedu"":""C35S85I4-K5n8-3308-ieg0-99e709747416""}",VXzSqXcY,,,WvJVF,,,39.682.28.630,i58k21t2-K4j3-9167-mOx7-54k536964059,68.508.22.130,,xknKImjTVn,,,scMJS,,PfoSd,UjNw,1,J5nT6sVs-8x61-159j-Cn36-46KYA9JzJV3D,OQqD9184-S1Q6-6p4y-V846-ie726H12fxj4,613,,,IfCVT://afvjSLYomRma.jbHlHfxjQx.pys/whwDT/YSytckEJZzdBmGWl/FpnCcX yNSGtCskR/ISFDrMW/sGa8 7611.yGXb,fWvuBkxgJRyB,PPY,8J0UP949-9B6g-300H-9107-7821iS3534j0,ArSoE://HmngRKSDOado.GRzFzHTFQJ.YsC/gSZfo/OUMkDcIQsssqudqV/,niJQ,uDR4 5012.BLIJ,LTBmqO OpdMgaWpN/YLRtIwT,XGAzx,lO915746@HklhSJiYSobU.TWi,A:5b.O|NcScAIpNWf|88384511Y20U8U10@dGmr.AyX,tJ94I9Hg-x421-61CC-V4LH-17H68DW3g3i5,8,3
